,STND_YMD,PRD_CD,NET_PRD_SAL_AMT,SAL_UTPR,vgn_bgn_dttm,vgn_end_dttm,group,post
8906,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8907,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8908,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8909,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8910,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8911,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8912,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8913,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8914,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8915,2022-05-04,110770637,24942086.0,20030400.0,2020-02-10,2025-02-09,1,1
8916,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8917,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8918,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8919,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8920,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8921,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8922,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8923,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8924,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8925,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8926,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8927,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8928,2022-05-04,110770637,24942086.0,20030400.0,2022-05-28,2024-05-27,1,0
8929,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8930,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8931,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8932,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8933,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8934,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8935,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8936,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8937,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8938,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8939,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8940,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8941,2022-05-05,110770637,12452180.0,11512800.0,2020-02-10,2025-02-09,1,1
8942,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8943,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8944,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8945,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8946,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8947,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8948,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8949,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8950,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8951,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8952,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8953,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8954,2022-05-05,110770637,12452180.0,11512800.0,2022-05-28,2024-05-27,1,0
8955,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8956,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8957,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8958,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8959,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8960,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8961,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8962,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8963,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8964,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8965,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8966,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8967,2022-05-06,110770637,4173897.0,5522400.0,2020-02-10,2025-02-09,1,1
8968,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8969,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8970,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8971,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8972,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8973,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8974,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8975,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8976,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8977,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8978,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8979,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8980,2022-05-06,110770637,4173897.0,5522400.0,2022-05-28,2024-05-27,1,0
8981,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8982,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8983,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8984,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8985,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8986,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8987,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8988,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8989,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8990,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8991,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8992,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8993,2022-05-07,110770637,4947202.0,6552000.0,2020-02-10,2025-02-09,1,1
8994,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
8995,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
8996,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
8997,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
8998,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
8999,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9000,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9001,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9002,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9003,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9004,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9005,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9006,2022-05-07,110770637,4947202.0,6552000.0,2022-05-28,2024-05-27,1,0
9007,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9008,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9009,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9010,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9011,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9012,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9013,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9014,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9015,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9016,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9017,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9018,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9019,2022-05-08,110770637,5500508.0,7394400.0,2020-02-10,2025-02-09,1,1
9020,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9021,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9022,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9023,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9024,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9025,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9026,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9027,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9028,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9029,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9030,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9031,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9032,2022-05-08,110770637,5500508.0,7394400.0,2022-05-28,2024-05-27,1,0
9033,2022-05-09,110770637,2064114.0,3276000.0,2020-02-10,2025-02-09,1,1
9034,2022-05-09,110770637,2064114.0,3276000.0,2020-02-10,2025-02-09,1,1
